game_id,game_date,season,home_team,away_team,home_score,away_score,venue
777915,2025-05-14,2025,Seattle Mariners,New York Yankees,2,3,T-Mobile Park
777927,2025-05-14,2025,Detroit Tigers,Boston Red Sox,6,5,Comerica Park
777923,2025-05-14,2025,Toronto Blue Jays,Tampa Bay Rays,3,1,Rogers Centre
777919,2025-05-14,2025,New York Mets,Pittsburgh Pirates,0,4,Citi Field
777928,2025-05-14,2025,Cincinnati Reds,Chicago White Sox,2,4,Great American Ball Park
777929,2025-05-14,2025,Atlanta Braves,Washington Nationals,4,5,Truist Park
777921,2025-05-14,2025,Chicago Cubs,Miami Marlins,1,3,Wrigley Field
777918,2025-05-14,2025,Texas Rangers,Colorado Rockies,8,3,Globe Life Field
777920,2025-05-14,2025,Houston Astros,Kansas City Royals,4,3,Daikin Park
777914,2025-05-14,2025,San Diego Padres,Los Angeles Angels,5,1,Petco Park
777917,2025-05-14,2025,Los Angeles Dodgers,Athletics,9,3,Dodger Stadium
777909,2025-05-15,2025,Atlanta Braves,Washington Nationals,5,2,Truist Park
777911,2025-05-15,2025,Baltimore Orioles,Minnesota Twins,0,4,Oriole Park at Camden Yards
777912,2025-05-15,2025,Cincinnati Reds,Chicago White Sox,7,1,Great American Ball Park
777913,2025-05-15,2025,Toronto Blue Jays,Tampa Bay Rays,3,8,Rogers Centre
777910,2025-05-15,2025,Texas Rangers,Houston Astros,1,0,Globe Life Field
777946,2025-05-15,2025,Los Angeles Dodgers,Athletics,19,2,Dodger Stadium
777900,2025-05-16,2025,Chicago Cubs,Chicago White Sox,13,3,Wrigley Field
777902,2025-05-16,2025,Cincinnati Reds,Cleveland Guardians,5,4,Great American Ball Park
777905,2025-05-16,2025,Philadelphia Phillies,Pittsburgh Pirates,8,4,Citizens Bank Park
777907,2025-05-16,2025,Baltimore Orioles,Washington Nationals,3,4,Oriole Park at Camden Yards
777904,2025-05-16,2025,New York Yankees,New York Mets,6,2,Yankee Stadium
777906,2025-05-16,2025,Toronto Blue Jays,Detroit Tigers,4,5,Rogers Centre
777908,2025-05-16,2025,Boston Red Sox,Atlanta Braves,2,4,Fenway Park
777903,2025-05-16,2025,Miami Marlins,Tampa Bay Rays,9,4,loanDepot park
777901,2025-05-16,2025,Kansas City Royals,St. Louis Cardinals,3,10,Kauffman Stadium
777895,2025-05-16,2025,Texas Rangers,Houston Astros,3,6,Globe Life Field
777898,2025-05-16,2025,Milwaukee Brewers,Minnesota Twins,0,3,American Family Field
777897,2025-05-16,2025,Arizona Diamondbacks,Colorado Rockies,8,0,Chase Field
777896,2025-05-16,2025,San Diego Padres,Seattle Mariners,1,5,Petco Park
777899,2025-05-16,2025,Los Angeles Dodgers,Los Angeles Angels,2,6,Dodger Stadium
777891,2025-05-16,2025,San Francisco Giants,Athletics,9,1,Oracle Park
777888,2025-05-17,2025,New York Yankees,New York Mets,2,3,Yankee Stadium
777881,2025-05-17,2025,Chicago Cubs,Chicago White Sox,7,3,Wrigley Field
777886,2025-05-17,2025,Toronto Blue Jays,Detroit Tigers,2,1,Rogers Centre
777890,2025-05-17,2025,Baltimore Orioles,Washington Nationals,6,10,Oriole Park at Camden Yards
777889,2025-05-17,2025,Miami Marlins,Tampa Bay Rays,0,4,loanDepot park
777894,2025-05-17,2025,Philadelphia Phillies,Pittsburgh Pirates,5,2,Citizens Bank Park
777892,2025-05-17,2025,Cincinnati Reds,Cleveland Guardians,4,1,Great American Ball Park
777882,2025-05-17,2025,Texas Rangers,Houston Astros,5,1,Globe Life Field
777885,2025-05-17,2025,Kansas City Royals,St. Louis Cardinals,0,1,Kauffman Stadium
777893,2025-05-17,2025,Boston Red Sox,Atlanta Braves,7,6,Fenway Park
777883,2025-05-17,2025,Milwaukee Brewers,Minnesota Twins,0,7,American Family Field
777887,2025-05-17,2025,Arizona Diamondbacks,Colorado Rockies,12,14,Chase Field
777875,2025-05-17,2025,San Diego Padres,Seattle Mariners,1,4,Petco Park
777879,2025-05-17,2025,San Francisco Giants,Athletics,1,0,Oracle Park
777884,2025-05-17,2025,Los Angeles Dodgers,Los Angeles Angels,9,11,Dodger Stadium
777869,2025-05-18,2025,Texas Rangers,Houston Astros,3,4,Globe Life Field
777873,2025-05-18,2025,Baltimore Orioles,Washington Nationals,4,10,Oriole Park at Camden Yards
777880,2025-05-18,2025,Philadelphia Phillies,Pittsburgh Pirates,1,0,Citizens Bank Park
777876,2025-05-18,2025,Boston Red Sox,Atlanta Braves,4,10,Fenway Park
777871,2025-05-18,2025,Toronto Blue Jays,Detroit Tigers,2,3,Rogers Centre
777874,2025-05-18,2025,Cincinnati Reds,Cleveland Guardians,3,1,Great American Ball Park
777877,2025-05-18,2025,Miami Marlins,Tampa Bay Rays,5,1,loanDepot park
777864,2025-05-18,2025,Kansas City Royals,St. Louis Cardinals,2,1,Kauffman Stadium
777865,2025-05-18,2025,Milwaukee Brewers,Minnesota Twins,5,2,American Family Field
777872,2025-05-18,2025,Chicago Cubs,Chicago White Sox,6,2,Wrigley Field
777867,2025-05-18,2025,San Francisco Giants,Athletics,3,2,Oracle Park
777870,2025-05-18,2025,Arizona Diamondbacks,Colorado Rockies,1,0,Chase Field
777866,2025-05-18,2025,Los Angeles Dodgers,Los Angeles Angels,4,6,Dodger Stadium
777868,2025-05-18,2025,San Diego Padres,Seattle Mariners,1,6,Petco Park
777878,2025-05-18,2025,New York Yankees,New York Mets,8,2,Yankee Stadium
777859,2025-05-19,2025,Pittsburgh Pirates,Cincinnati Reds,1,7,PNC Park
777863,2025-05-19,2025,Miami Marlins,Chicago Cubs,8,7,loanDepot park
777856,2025-05-19,2025,Boston Red Sox,New York Mets,3,1,Fenway Park
777858,2025-05-19,2025,Tampa Bay Rays,Houston Astros,3,4,George M. Steinbrenner Field
777861,2025-05-19,2025,Minnesota Twins,Cleveland Guardians,6,5,Target Field
777857,2025-05-19,2025,Chicago White Sox,Seattle Mariners,1,5,Rate Field
777860,2025-05-19,2025,Milwaukee Brewers,Baltimore Orioles,5,4,American Family Field
777862,2025-05-19,2025,St. Louis Cardinals,Detroit Tigers,11,4,Busch Stadium
777852,2025-05-19,2025,Colorado Rockies,Philadelphia Phillies,3,9,Coors Field
777855,2025-05-19,2025,San Francisco Giants,Kansas City Royals,1,3,Oracle Park
777853,2025-05-19,2025,Athletics,Los Angeles Angels,3,4,Sutter Health Park
777854,2025-05-19,2025,Los Angeles Dodgers,Arizona Diamondbacks,5,9,Dodger Stadium
777847,2025-05-20,2025,Pittsburgh Pirates,Cincinnati Reds,1,0,PNC Park
777850,2025-05-20,2025,Miami Marlins,Chicago Cubs,1,14,loanDepot park
777851,2025-05-20,2025,Boston Red Sox,New York Mets,2,0,Fenway Park
777841,2025-05-20,2025,Washington Nationals,Atlanta Braves,5,3,Nationals Park
777848,2025-05-20,2025,Tampa Bay Rays,Houston Astros,3,2,George M. Steinbrenner Field
777849,2025-05-20,2025,New York Yankees,Texas Rangers,5,2,Yankee Stadium
777845,2025-05-20,2025,Toronto Blue Jays,San Diego Padres,3,0,Rogers Centre
777846,2025-05-20,2025,Chicago White Sox,Seattle Mariners,1,0,Rate Field
777844,2025-05-20,2025,Milwaukee Brewers,Baltimore Orioles,5,2,American Family Field
777840,2025-05-20,2025,St. Louis Cardinals,Detroit Tigers,4,5,Busch Stadium
777842,2025-05-20,2025,Colorado Rockies,Philadelphia Phillies,4,7,Coors Field
777836,2025-05-20,2025,San Francisco Giants,Kansas City Royals,3,2,Oracle Park
777843,2025-05-20,2025,Athletics,Los Angeles Angels,5,7,Sutter Health Park
777838,2025-05-20,2025,Los Angeles Dodgers,Arizona Diamondbacks,4,3,Dodger Stadium
777834,2025-05-21,2025,Pittsburgh Pirates,Cincinnati Reds,3,1,PNC Park
777832,2025-05-21,2025,Tampa Bay Rays,Houston Astros,8,4,George M. Steinbrenner Field
777833,2025-05-21,2025,Miami Marlins,Chicago Cubs,1,2,loanDepot park
777826,2025-05-21,2025,Milwaukee Brewers,Baltimore Orioles,4,8,American Family Field
777827,2025-05-21,2025,St. Louis Cardinals,Detroit Tigers,1,5,Busch Stadium
777830,2025-05-21,2025,Chicago White Sox,Seattle Mariners,5,6,Rate Field
777819,2025-05-21,2025,San Francisco Giants,Kansas City Royals,4,8,Oracle Park
777829,2025-05-21,2025,Minnesota Twins,Cleveland Guardians,1,5,Target Field
777831,2025-05-21,2025,Boston Red Sox,New York Mets,1,5,Fenway Park
777835,2025-05-21,2025,New York Yankees,Texas Rangers,4,3,Yankee Stadium
777837,2025-05-21,2025,Toronto Blue Jays,San Diego Padres,14,0,Rogers Centre
777823,2025-05-21,2025,Colorado Rockies,Philadelphia Phillies,5,9,Coors Field
777828,2025-05-21,2025,Athletics,Los Angeles Angels,5,10,Sutter Health Park
777824,2025-05-21,2025,Los Angeles Dodgers,Arizona Diamondbacks,3,1,Dodger Stadium
777818,2025-05-22,2025,New York Yankees,Texas Rangers,1,0,Yankee Stadium
777816,2025-05-22,2025,Toronto Blue Jays,San Diego Padres,7,6,Rogers Centre
777817,2025-05-22,2025,Colorado Rockies,Philadelphia Phillies,0,2,Coors Field
777812,2025-05-22,2025,Athletics,Los Angeles Angels,5,10,Sutter Health Park
777821,2025-05-22,2025,Detroit Tigers,Cleveland Guardians,0,7,Comerica Park
777814,2025-05-22,2025,Pittsburgh Pirates,Milwaukee Brewers,5,8,PNC Park
777820,2025-05-22,2025,Washington Nationals,Atlanta Braves,8,7,Nationals Park
777822,2025-05-22,2025,Houston Astros,Seattle Mariners,9,2,Daikin Park
777815,2025-05-23,2025,Boston Red Sox,Baltimore Orioles,19,5,Fenway Park
777811,2025-05-23,2025,Cincinnati Reds,Chicago Cubs,6,13,Great American Ball Park
777806,2025-05-23,2025,Pittsburgh Pirates,Milwaukee Brewers,6,5,PNC Park
777801,2025-05-23,2025,Washington Nationals,San Francisco Giants,0,4,Nationals Park
777810,2025-05-23,2025,Tampa Bay Rays,Toronto Blue Jays,3,1,George M. Steinbrenner Field
777807,2025-05-23,2025,Detroit Tigers,Cleveland Guardians,1,3,Comerica Park
777808,2025-05-23,2025,New York Mets,Los Angeles Dodgers,5,7,Citi Field
777813,2025-05-23,2025,Atlanta Braves,San Diego Padres,1,2,Truist Park
777805,2025-05-23,2025,Chicago White Sox,Texas Rangers,4,1,Rate Field
777800,2025-05-23,2025,Houston Astros,Seattle Mariners,3,5,Daikin Park
777799,2025-05-23,2025,Minnesota Twins,Kansas City Royals,3,1,Target Field
777797,2025-05-23,2025,St. Louis Cardinals,Arizona Diamondbacks,4,3,Busch Stadium
777802,2025-05-23,2025,Colorado Rockies,New York Yankees,3,2,Coors Field
777798,2025-05-23,2025,Los Angeles Angels,Miami Marlins,7,4,Angel Stadium
777804,2025-05-23,2025,Athletics,Philadelphia Phillies,3,4,Sutter Health Park
777809,2025-05-24,2025,Boston Red Sox,Baltimore Orioles,6,5,Fenway Park
777790,2025-05-24,2025,Boston Red Sox,Baltimore Orioles,1,2,Fenway Park
777788,2025-05-24,2025,Minnesota Twins,Kansas City Royals,5,4,Target Field
777786,2025-05-24,2025,St. Louis Cardinals,Arizona Diamondbacks,6,5,Busch Stadium
777793,2025-05-24,2025,Washington Nationals,San Francisco Giants,3,0,Nationals Park
777794,2025-05-24,2025,Pittsburgh Pirates,Milwaukee Brewers,2,1,PNC Park
777791,2025-05-24,2025,Cincinnati Reds,Chicago Cubs,6,4,Great American Ball Park
777787,2025-05-24,2025,Houston Astros,Seattle Mariners,2,1,Daikin Park
777803,2025-05-24,2025,Atlanta Braves,San Diego Padres,7,1,Truist Park
777792,2025-05-24,2025,Chicago White Sox,Texas Rangers,10,5,Rate Field
777782,2025-05-24,2025,Colorado Rockies,New York Yankees,1,13,Coors Field
777795,2025-05-24,2025,Tampa Bay Rays,Toronto Blue Jays,3,1,George M. Steinbrenner Field
777796,2025-05-24,2025,Detroit Tigers,Cleveland Guardians,5,7,Comerica Park
777789,2025-05-24,2025,New York Mets,Los Angeles Dodgers,5,2,Citi Field
777784,2025-05-24,2025,Athletics,Philadelphia Phillies,6,9,Sutter Health Park
777781,2025-05-24,2025,Los Angeles Angels,Miami Marlins,2,6,Angel Stadium
777780,2025-05-25,2025,Detroit Tigers,Cleveland Guardians,5,0,Comerica Park
777785,2025-05-25,2025,Boston Red Sox,Baltimore Orioles,1,5,Fenway Park
777778,2025-05-25,2025,Washington Nationals,San Francisco Giants,2,3,Nationals Park
777776,2025-05-25,2025,Pittsburgh Pirates,Milwaukee Brewers,5,6,PNC Park
777779,2025-05-25,2025,Cincinnati Reds,Chicago Cubs,8,11,Great American Ball Park
777775,2025-05-25,2025,Tampa Bay Rays,Toronto Blue Jays,13,0,George M. Steinbrenner Field
777774,2025-05-25,2025,Houston Astros,Seattle Mariners,5,3,Daikin Park
777772,2025-05-25,2025,Minnesota Twins,Kansas City Royals,1,2,Target Field
777777,2025-05-25,2025,Chicago White Sox,Texas Rangers,4,5,Rate Field
777766,2025-05-25,2025,St. Louis Cardinals,Arizona Diamondbacks,4,3,Busch Stadium
777768,2025-05-25,2025,Colorado Rockies,New York Yankees,4,5,Coors Field
777765,2025-05-25,2025,Athletics,Philadelphia Phillies,5,4,Sutter Health Park
777767,2025-05-25,2025,Los Angeles Angels,Miami Marlins,0,3,Angel Stadium
777783,2025-05-25,2025,Atlanta Braves,San Diego Padres,3,5,Truist Park
777773,2025-05-25,2025,New York Mets,Los Angeles Dodgers,3,1,Citi Field
777770,2025-05-26,2025,Detroit Tigers,San Francisco Giants,3,1,Comerica Park
777764,2025-05-26,2025,Milwaukee Brewers,Boston Red Sox,3,2,American Family Field
777757,2025-05-26,2025,Chicago Cubs,Colorado Rockies,3,1,Wrigley Field
777771,2025-05-26,2025,Baltimore Orioles,St. Louis Cardinals,5,2,Oriole Park at Camden Yards
777759,2025-05-26,2025,Texas Rangers,Toronto Blue Jays,1,2,Globe Life Field
777760,2025-05-26,2025,Kansas City Royals,Cincinnati Reds,4,7,Kauffman Stadium
777758,2025-05-26,2025,New York Mets,Chicago White Sox,2,1,Citi Field
777769,2025-05-26,2025,Cleveland Guardians,Los Angeles Dodgers,2,7,Progressive Field
777762,2025-05-26,2025,Tampa Bay Rays,Minnesota Twins,7,2,George M. Steinbrenner Field
777761,2025-05-26,2025,Arizona Diamondbacks,Pittsburgh Pirates,5,0,Chase Field
777756,2025-05-26,2025,San Diego Padres,Miami Marlins,4,3,Petco Park
777763,2025-05-26,2025,Los Angeles Angels,New York Yankees,1,5,Angel Stadium
777753,2025-05-27,2025,Cleveland Guardians,Los Angeles Dodgers,5,9,Progressive Field
777754,2025-05-27,2025,Baltimore Orioles,St. Louis Cardinals,4,7,Oriole Park at Camden Yards
777755,2025-05-27,2025,Detroit Tigers,San Francisco Giants,3,1,Comerica Park
777748,2025-05-27,2025,Philadelphia Phillies,Atlanta Braves,2,0,Citizens Bank Park
777746,2025-05-27,2025,Tampa Bay Rays,Minnesota Twins,2,4,George M. Steinbrenner Field
777749,2025-05-27,2025,New York Mets,Chicago White Sox,6,4,Citi Field
777750,2025-05-27,2025,Kansas City Royals,Cincinnati Reds,2,7,Kauffman Stadium
777747,2025-05-27,2025,Milwaukee Brewers,Boston Red Sox,5,1,American Family Field
777751,2025-05-27,2025,Chicago Cubs,Colorado Rockies,4,3,Wrigley Field
777741,2025-05-27,2025,Texas Rangers,Toronto Blue Jays,2,0,Globe Life Field
777752,2025-05-27,2025,Houston Astros,Athletics,11,1,Daikin Park
777745,2025-05-27,2025,Los Angeles Angels,New York Yankees,2,3,Angel Stadium
777744,2025-05-27,2025,Arizona Diamondbacks,Pittsburgh Pirates,6,9,Chase Field
777743,2025-05-27,2025,Seattle Mariners,Washington Nationals,9,1,T-Mobile Park
777742,2025-05-27,2025,San Diego Padres,Miami Marlins,8,6,Petco Park
777739,2025-05-28,2025,Cleveland Guardians,Los Angeles Dodgers,7,4,Progressive Field
777738,2025-05-28,2025,Detroit Tigers,San Francisco Giants,4,3,Comerica Park
777732,2025-05-28,2025,Tampa Bay Rays,Minnesota Twins,5,0,George M. Steinbrenner Field
777737,2025-05-28,2025,New York Mets,Chicago White Sox,4,9,Citi Field
777736,2025-05-28,2025,Milwaukee Brewers,Boston Red Sox,6,5,American Family Field
777734,2025-05-28,2025,Houston Astros,Athletics,5,3,Daikin Park
777729,2025-05-28,2025,Arizona Diamondbacks,Pittsburgh Pirates,1,10,Chase Field
777726,2025-05-28,2025,San Diego Padres,Miami Marlins,8,10,Petco Park
777740,2025-05-28,2025,Baltimore Orioles,St. Louis Cardinals,4,6,Oriole Park at Camden Yards
777733,2025-05-28,2025,Kansas City Royals,Cincinnati Reds,3,2,Kauffman Stadium
777731,2025-05-28,2025,Chicago Cubs,Colorado Rockies,2,1,Wrigley Field
777724,2025-05-28,2025,Texas Rangers,Toronto Blue Jays,0,2,Globe Life Field
777728,2025-05-28,2025,Los Angeles Angels,New York Yankees,0,1,Angel Stadium
777730,2025-05-28,2025,Seattle Mariners,Washington Nationals,0,9,T-Mobile Park
777735,2025-05-29,2025,Philadelphia Phillies,Atlanta Braves,5,4,Citizens Bank Park
777723,2025-05-29,2025,Philadelphia Phillies,Atlanta Braves,3,9,Citizens Bank Park
777727,2025-05-29,2025,Toronto Blue Jays,Athletics,12,0,Rogers Centre
777725,2025-05-29,2025,Houston Astros,Tampa Bay Rays,3,13,Daikin Park
777722,2025-05-29,2025,Seattle Mariners,Washington Nationals,3,9,T-Mobile Park
777712,2025-05-30,2025,Chicago Cubs,Cincinnati Reds,2,6,Wrigley Field
777720,2025-05-30,2025,Baltimore Orioles,Chicago White Sox,2,1,Oriole Park at Camden Yards
777715,2025-05-30,2025,Philadelphia Phillies,Milwaukee Brewers,2,6,Citizens Bank Park
777716,2025-05-30,2025,Toronto Blue Jays,Athletics,11,7,Rogers Centre
777721,2025-05-30,2025,Cleveland Guardians,Los Angeles Angels,1,4,Progressive Field
777718,2025-05-30,2025,New York Mets,Colorado Rockies,4,2,Citi Field
777717,2025-05-30,2025,Miami Marlins,San Francisco Giants,0,2,loanDepot park
777719,2025-05-30,2025,Atlanta Braves,Boston Red Sox,1,5,Truist Park
777709,2025-05-30,2025,Texas Rangers,St. Louis Cardinals,11,1,Globe Life Field
777711,2025-05-30,2025,Kansas City Royals,Detroit Tigers,5,7,Kauffman Stadium
777714,2025-05-30,2025,Houston Astros,Tampa Bay Rays,2,1,Daikin Park
777710,2025-05-30,2025,Arizona Diamondbacks,Washington Nationals,7,9,Chase Field
777707,2025-05-30,2025,San Diego Padres,Pittsburgh Pirates,3,2,Petco Park
777713,2025-05-30,2025,Seattle Mariners,Minnesota Twins,6,12,T-Mobile Park
777708,2025-05-30,2025,Los Angeles Dodgers,New York Yankees,8,5,Dodger Stadium
777704,2025-05-31,2025,Chicago Cubs,Cincinnati Reds,2,0,Wrigley Field
777701,2025-05-31,2025,Toronto Blue Jays,Athletics,8,7,Rogers Centre
777697,2025-05-31,2025,Texas Rangers,St. Louis Cardinals,0,2,Globe Life Field
777699,2025-05-31,2025,Baltimore Orioles,Chicago White Sox,4,2,Oriole Park at Camden Yards
777702,2025-05-31,2025,Philadelphia Phillies,Milwaukee Brewers,7,17,Citizens Bank Park
777703,2025-05-31,2025,Cleveland Guardians,Los Angeles Angels,7,5,Progressive Field
777694,2025-05-31,2025,Kansas City Royals,Detroit Tigers,1,0,Kauffman Stadium
777700,2025-05-31,2025,New York Mets,Colorado Rockies,8,2,Citi Field
777693,2025-05-31,2025,Houston Astros,Tampa Bay Rays,3,16,Daikin Park
777706,2025-05-31,2025,Atlanta Braves,Boston Red Sox,5,0,Truist Park
777705,2025-05-31,2025,Miami Marlins,San Francisco Giants,1,0,loanDepot park
777695,2025-05-31,2025,Seattle Mariners,Minnesota Twins,5,4,T-Mobile Park
777698,2025-05-31,2025,Los Angeles Dodgers,New York Yankees,18,2,Dodger Stadium
777691,2025-05-31,2025,San Diego Padres,Pittsburgh Pirates,0,5,Petco Park
777696,2025-05-31,2025,Arizona Diamondbacks,Washington Nationals,7,11,Chase Field
777678,2025-06-01,2025,Texas Rangers,St. Louis Cardinals,8,1,Globe Life Field
777692,2025-06-01,2025,Atlanta Braves,Boston Red Sox,1,3,Truist Park
777684,2025-06-01,2025,Baltimore Orioles,Chicago White Sox,3,2,Oriole Park at Camden Yards
777688,2025-06-01,2025,Philadelphia Phillies,Milwaukee Brewers,2,5,Citizens Bank Park
777685,2025-06-01,2025,Toronto Blue Jays,Athletics,8,4,Rogers Centre
777683,2025-06-01,2025,Cleveland Guardians,Los Angeles Angels,4,2,Progressive Field
777686,2025-06-01,2025,New York Mets,Colorado Rockies,5,3,Citi Field
777689,2025-06-01,2025,Miami Marlins,San Francisco Giants,2,4,loanDepot park
777677,2025-06-01,2025,Kansas City Royals,Detroit Tigers,0,1,Kauffman Stadium
777690,2025-06-01,2025,Houston Astros,Tampa Bay Rays,1,0,Daikin Park
777687,2025-06-01,2025,Chicago Cubs,Cincinnati Reds,7,3,Wrigley Field
777679,2025-06-01,2025,Arizona Diamondbacks,Washington Nationals,3,1,Chase Field
777680,2025-06-01,2025,Seattle Mariners,Minnesota Twins,2,1,T-Mobile Park
777681,2025-06-01,2025,San Diego Padres,Pittsburgh Pirates,6,4,Petco Park
777682,2025-06-01,2025,Los Angeles Dodgers,New York Yankees,3,7,Dodger Stadium
777673,2025-06-02,2025,Miami Marlins,Colorado Rockies,4,6,loanDepot park
777670,2025-06-02,2025,Boston Red Sox,Los Angeles Angels,6,7,Fenway Park
777671,2025-06-02,2025,Cincinnati Reds,Milwaukee Brewers,2,3,Great American Ball Park
777674,2025-06-02,2025,Chicago White Sox,Detroit Tigers,1,13,Rate Field
777676,2025-06-02,2025,San Francisco Giants,San Diego Padres,0,1,Oracle Park
777669,2025-06-02,2025,Athletics,Minnesota Twins,4,10,Sutter Health Park
777675,2025-06-02,2025,Los Angeles Dodgers,New York Mets,3,4,Dodger Stadium
777663,2025-06-03,2025,Pittsburgh Pirates,Houston Astros,0,3,PNC Park
777666,2025-06-03,2025,Miami Marlins,Colorado Rockies,2,3,loanDepot park
777659,2025-06-03,2025,Washington Nationals,Chicago Cubs,3,8,Nationals Park
777664,2025-06-03,2025,New York Yankees,Cleveland Guardians,3,2,Yankee Stadium
777665,2025-06-03,2025,Toronto Blue Jays,Philadelphia Phillies,3,8,Rogers Centre
777667,2025-06-03,2025,Boston Red Sox,Los Angeles Angels,3,4,Fenway Park
777668,2025-06-03,2025,Cincinnati Reds,Milwaukee Brewers,4,2,Great American Ball Park
777672,2025-06-03,2025,Atlanta Braves,Arizona Diamondbacks,3,8,Truist Park
777662,2025-06-03,2025,Tampa Bay Rays,Texas Rangers,5,1,George M. Steinbrenner Field
